"year","region","variable","scenario","total_deaths_lci","total_deaths_uci","total_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
2023,"Hunan","p_transmission","a3",19.7592910959241,30.4137013220214,24.9019423005386,1761475.16567893,1761475.16567893,1761475.16567893,418666879.081395,418666879.081395,418666879.081395,59.2485008948181,91.1959842681363,74.6687547744348,377.128125808803,580.479437384705,475.28136425594,1130.82377252153,1740.57715235673,1425.13652984081,444816.961030033,444816.961030033,444816.961030033,435920.621809432,435920.621809432,435920.621809432,102838.122854455,102838.122854455,102838.122854455,4590847.74884848,7066286.45043088,5606988.89845072,240533.364760374,370231.763122423,293773.17212419,0.00000000133197485899864,0.000000002050191252981,0.00000000167864000962395
2023,"Hunan","p_transmission","a7",19.7592910959241,30.4137013220214,24.9019423005386,881629.240630969,881629.240630969,881629.240630969,277043176.39846,277043176.39846,277043176.39846,59.2485008948181,91.1959842681363,74.6687547744348,377.128125808803,580.479437384705,475.28136425594,1130.82377252153,1740.57715235673,1425.13652984081,222633.646623982,222633.646623982,222633.646623982,218180.973691502,218180.973691502,218180.973691502,51471.1180302916,51471.1180302916,51471.1180302916,3037887.89190423,4675952.50874424,3710295.92277752,159167.421003628,244992.352593282,194397.638820896,0.00000000266125546579606,0.0000000040962354815201,0.00000000335388455009889
2023,"Hunan","suspect_bite_incidence","a2",16.0827837695865,27.0300354872873,21.4171751461165,1784063.05823035,1784891.71312923,1784466.84375125,422303603.201467,422437019.333632,422368613.982789,50.8656027094516,85.4897052212384,67.7371417275302,306.957879782616,515.898398094294,408.770693430387,970.826803695789,1631.66644742043,1292.83895780139,450520.974300593,450730.230588189,450622.940341224,441510.554814581,441715.625976425,441610.4815344,104156.845090503,104205.223470145,104180.418823368,4939818.21680856,8304964.39306197,6235406.50241413,258817.360539039,435131.186866163,326698.550839676,0.0000000011285154457706,0.00000000189757436607599,0.00000000150318893388423
2023,"Hunan","suspect_bite_incidence","a3",12.0230600311515,46.8626150961587,24.8119096478424,1760554.66933057,1763054.86526388,1761472.43686982,418518676.177344,418921215.849201,418666439.734259,36.0513887153222,140.517877346982,74.3987891002978,229.473520786896,894.425316977047,473.56299058514,688.08099405037,2681.94053466978,1419.98393361528,444584.512457215,445215.875066637,444816.271936824,435692.82220807,436311.557565304,435919.946498088,102784.382604008,102930.348588406,102837.963541618,2978401.63884551,11620113.1434128,5627328.68097962,156050.691940071,608825.442748,294838.856851242,0.000000000809750746419953,0.00000000316065614994866,0.00000000167257345996696
2023,"Hunan","suspect_bite_incidence","a7",12.0230600311515,46.8626150961587,24.8119096478424,880708.744282609,883208.940215922,881626.511821863,276894973.494409,277297513.166265,277042737.051324,36.0513887153222,140.517877346982,74.3987891002978,229.473520786896,894.425316977047,473.56299058514,688.08099405037,2681.94053466978,1419.98393361528,222401.198051164,223032.560660586,222632.957530774,217953.174090141,218571.909447375,218180.298380158,51417.3777798447,51563.3437642423,51470.9587174546,1970531.9972253,7691729.03035525,3723753.30837495,103244.262844367,403001.268112291,195102.726511823,0.00000000161641818614035,0.00000000631821584498189,0.00000000334176888837377
2023,"Shaanxi","non_suspect_bite_incidence","a2",6.11756807777554,10.0591768330395,8.11257151444613,517460.503214644,701876.305171838,610250.780884473,174877803.885789,208552754.191263,191821622.99565,34.1762664098805,56.1963281592598,45.3211274102166,116.7606151698,191.99061787222,154.837482573656,652.292191846865,1072.56964904018,865.004303888344,134755.339378814,182780.287805166,158919.474188665,123974.912228509,168157.864780753,146205.916253572,37540.9509761862,50920.02925849,44272.7406363234,3111908.01274751,6102268.50674859,4232498.92394354,163045.639080207,319722.904548004,221757.998351429,0.00000000186980044841108,0.00000000417024872025925,0.0000000028518296855433
2023,"Shaanxi","non_suspect_bite_incidence","a3",9.56744982168232,9.56765025215849,9.56754651861396,507161.119224816,693899.648495525,600004.149439255,173287826.65333,207493960.883369,190294499.921249,49.5714922516876,49.5716926821637,49.5715959852321,182.60545899671,182.609284436067,182.607304565583,946.127261128353,946.13108656771,946.129240998837,132764.690896549,181649.122642808,157069.149067868,120815.868715859,165300.701604955,142932.92565176,36986.3841781059,50604.9024805692,43757.265962221,3495701.22134806,4185751.75889132,3838780.98211605,183154.141232129,219308.722418495,201129.498672246,0.00000000272896953921238,0.00000000373380093362251,0.00000000315603645142387
2023,"Shaanxi","non_suspect_bite_incidence","a7",9.56744982168232,9.56765025215849,9.56754651861396,254153.122471163,347522.387106517,300574.637578382,126977025.87332,144080092.98834,135480362.50728,49.5714922516876,49.5716926821637,49.5715959852321,182.60545899671,182.609284436067,182.607304565583,946.127261128353,946.13108656771,946.129240998837,66532.2310133934,90974.4468865228,78684.460099053,60544.330222188,82786.7466667358,71602.8586901382,18534.9481090972,25344.2072603288,21920.3890011548,2561482.55189615,2906511.110394,2733024.0193929,134206.588998102,152284.05195355,143194.350873515,0.0000000054489468139906,0.00000000745077865676631,0.00000000630004907231087
2023,"Shaanxi","p_prevent","a2",6.0553084807079,10.1471510122761,8.12739235288904,609004.55824193,609539.322326086,609275.735620502,191594058.518464,191691708.252207,191643576.42664,33.7768520592767,56.7524199643251,45.4210691540774,115.572321265847,193.669703279383,155.120354818301,644.668923140862,1083.18328184734,866.911803624508,158594.937042169,158734.198522418,158665.556151172,145907.342078796,146035.462640625,145972.311659079,44182.3291308297,44221.1254295664,44202.0026259305,3375962.79839523,5675239.00438673,4219266.08060559,176880.553576959,297349.075426616,221064.675351505,0.00000000212788752352609,0.00000000357845092805422,0.0000000028626924617969
2023,"Shaanxi","p_prevent","a3",9.46442763572365,9.67501615165517,9.56648729467704,599162.975614047,599162.975614047,599162.975614047,190140416.535843,190140416.535843,190140416.535843,49.4641263521909,49.6747148681224,49.572655209169,180.639165584729,184.658482469356,182.587088094445,944.078063095064,948.097379979691,946.149457469975,156848.946495824,156848.946495824,156848.946495824,142732.5413112,142732.5413112,142732.5413112,43695.9206084856,43695.9206084856,43695.9206084856,3827710.2755523,3844006.36497688,3835590.72503895,200549.458896211,201403.277937088,200962.348003964,0.00000000315361546617132,0.00000000316704166511217,0.00000000316053478946949
2023,"Shaanxi","p_prevent","a7",9.46442763572365,9.67501615165517,9.56648729467704,300154.050665778,300154.050665778,300154.050665778,135403320.814577,135403320.814577,135403320.814577,49.4641263521909,49.6747148681224,49.572655209169,180.639165584729,184.658482469356,182.587088094445,944.078063095064,948.097379979691,946.149457469975,78574.358813031,78574.358813031,78574.358813031,71502.6665198582,71502.6665198582,71502.6665198582,21889.7163242871,21889.7163242871,21889.7163242871,2725799.65831809,2737404.47471947,2731411.50586447,142815.836931726,143423.860915347,143109.864668367,0.00000000629519948993686,0.00000000632200066516918,0.00000000630901173843849
2023,"Shaanxi","p_transmission","a2",5.51817853909628,10.8051557198006,8.08029811414436,609016.780303675,609545.745738862,609270.488139599,191596290.308352,191692881.189145,191642618.218846,30.8272583078934,60.3637206351932,45.1408324931377,105.320596787858,206.228457584757,154.221508705454,588.372634070756,1152.10898607048,861.563174151414,158598.119870749,158735.871286162,158664.189619687,145910.270281089,146037.001583269,145971.054450112,44183.2158223124,44221.5914381267,44201.6219293902,3174030.49865431,6218291.59358168,4245438.27914516,166300.491207722,325801.830487739,222435.944302752,0.00000000194204738085442,0.00000000380608046831749,0.00000000284505486722232
2023,"Shaanxi","p_transmission","a3",7.6075808085568,11.7096611451591,9.58757024966651,599162.975614047,599162.975614047,599162.975614047,190140416.535843,190140416.535843,190140416.535843,39.4166151106776,60.6705122121491,49.6753435603654,145.199171283116,223.491953233128,182.989479823131,752.310096058209,1157.96444575624,948.109379272893,156848.946495824,156848.946495824,156848.946495824,142732.5413112,142732.5413112,142732.5413112,43695.9206084856,43695.9206084856,43695.9206084856,3133984.03281928,4823864.65712362,3827661.83196668,164202.292421567,252742.077412092,200546.920737839,0.00000000251303027475081,0.00000000386808541387075,0.00000000316708174776858
2023,"Shaanxi","p_transmission","a7",7.6075808085568,11.7096611451591,9.58757024966651,300154.050665778,300154.050665778,300154.050665778,135403320.814577,135403320.814577,135403320.814577,39.4166151106776,60.6705122121491,49.6753435603654,145.199171283116,223.491953233128,182.989479823131,752.310096058209,1157.96444575624,948.109379272893,78574.358813031,78574.358813031,78574.358813031,71502.6665198582,71502.6665198582,71502.6665198582,21889.7163242871,21889.7163242871,21889.7163242871,2231781.40215969,3435183.87954873,2725765.16053753,116932.191925935,179983.389195537,142814.029451346,0.0000000050164730207306,0.00000000772141359199832,0.00000000632208067756159
2023,"Shaanxi","suspect_bite_incidence","a2",6.04974259120759,10.1676479197168,8.05632800456204,609005.896917979,609540.053912939,609266.180011392,191594302.965247,191691841.842446,191641831.540038,33.7968847216504,56.8023331231549,45.0069200381514,115.466090052109,194.060909636457,153.764012408734,645.051268862643,1084.13593019648,859.007305475444,158595.285655724,158734.389039828,158663.0677113,145907.662803266,146035.637916642,145970.022294396,44182.4262496855,44221.1785050495,44201.3093814202,3373000.5869626,5671879.03326626,4258052.5700845,176725.351156403,297173.032742711,223096.858802578,0.00000000212914699367195,0.0000000035815902653286,0.00000000283663493258841
2023,"Shaanxi","suspect_bite_incidence","a3",4.6290238542555,18.0427274086986,9.55290659785168,598571.894567359,600177.352787614,599161.223355774,190032144.302454,190326226.726672,190140095.56308,23.9841338493455,93.4831951694426,49.4957418666358,88.3500871567059,344.365591816461,182.327885336813,457.763965510732,1784.23112538398,944.681480477358,156694.213237529,157114.490258538,156848.48778947,142591.734046151,142974.186135269,142732.123888417,43652.8140889901,43769.897383165,43695.7928193172,2032794.70666372,7935505.52720359,3841544.51256442,106506.461858498,415773.71979099,201274.291380201,0.00000000152653862860635,0.00000000596596346718522,0.00000000315564036123011
2023,"Shaanxi","suspect_bite_incidence","a7",4.6290238542555,18.0427274086986,9.55290659785168,299562.96961909,301168.427839345,300152.298407505,135295048.581188,135589131.005406,135402999.841814,23.9841338493455,93.4831951694426,49.4957418666358,88.3500871567059,344.365591816461,182.327885336813,457.763965510732,1784.23112538398,944.681480477358,78419.6255547357,78839.9025757448,78573.9001066767,71361.8592548095,71744.3113439278,71502.2490970757,21846.6098047916,21963.6930989664,21889.5885351186,1447265.98546359,5653284.45284281,2735649.4667087,75828.207823732,296198.78632021,143331.90883915,0.00000000304213134032007,0.0000000119208928260175,0.00000000629925990684405
2023,"Shandong","non_suspect_bite_incidence","a2",7.82932848318675,12.8738486788784,10.3826266301183,1920169.30023655,2605061.05838749,2264780.28898726,478652883.343374,575686032.445434,527476203.314304,95.7324614914462,157.413709701245,126.950778739851,149.431473167312,245.71177177571,198.164018282862,1827.16088376166,3004.41635421258,2422.99731421052,551772.787424296,748580.763904451,650798.93361703,408311.862693979,553949.765289294,481591.210876602,107261.319238559,145519.609018442,126511.407901549,3040731.86669578,6013488.2512853,4154966.26763682,159316.428521047,315071.342409785,217695.744118549,0.00000000127885281198149,0.00000000285287193005766,0.00000000195069125319981
2023,"Shandong","non_suspect_bite_incidence","a3",11.506101359581,11.5066113630502,11.5063474088423,1902983.10716517,2604166.68721998,2251598.94216794,476891753.052436,576481326.558463,526405893.589868,140.490723542851,140.49123354632,140.490987497059,219.606787512736,219.616521498209,219.611483637527,2681.42227400897,2681.43200799444,2681.42731186965,549995.117677795,752649.331566467,650751.139354896,401496.435904791,549434.012043521,475048.331729074,106915.750905857,146310.514160532,126502.116983756,3394459.14890629,4103340.86138172,3746901.51281689,177849.653330992,214990.877097687,196315.555995,0.00000000186661593454752,0.00000000255440873983583,0.00000000215890497919574
2023,"Shandong","non_suspect_bite_incidence","a7",11.506101359581,11.5066113630502,11.5063474088423,952964.631390188,1303556.42141759,1127272.54889157,341994343.73113,391789130.484143,366751413.999845,140.490723542851,140.49123354632,140.490987497059,219.606787512736,219.616521498209,219.611483637527,2681.42227400897,2681.43200799444,2681.42731186965,275423.303869996,376750.410814332,325801.314708547,201059.011825097,275027.799894463,237834.959737239,53540.6377325041,73238.0193598413,63333.8207714532,2434275.32877611,2788718.86060608,2610497.80155844,127541.680233362,146112.432301975,136774.699197095,0.00000000372901314796672,0.00000000510092034959517,0.00000000431216760505519
2023,"Shandong","p_prevent","a2",7.70741180940235,12.9354886881246,10.3961693488149,2260467.12469836,2261827.69348624,2261157.06534358,526865128.777977,527057889.564606,526962877.236331,94.5675534898321,159.202471942815,127.232194756072,147.104557365225,246.888240154511,198.422496185516,1804.92731428512,3038.55687820234,2428.36845299555,649559.518591484,649950.486633976,649757.777397581,480674.043757698,480963.360109143,480820.75527421,126270.473057073,126346.474898725,126309.013379425,3309402.94047208,5573348.047132,4141741.62637545,173393.209308518,292010.589785639,217002.850859097,0.0000000014549962717866,0.00000000245092970522598,0.00000000195814808505508
2023,"Shandong","p_prevent","a3",11.1399848283117,11.8930078788162,11.5039718167072,2248440.42273164,2248440.42273164,2248440.42273164,525957286.958852,525957286.958852,525957286.958852,140.104327027085,140.857350077589,140.493363089194,212.619044855627,226.991330295877,219.566142810002,2674.0474652113,2688.41975065155,2681.47265269718,649838.272465792,649838.272465792,649838.272465792,474381.938900028,474381.938900028,474381.938900028,126324.661137715,126324.661137715,126324.661137715,3733971.18907275,3754040.279264,3743645.07613746,195638.083238819,196689.58528277,196144.9379056,0.00000000215598761974211,0.00000000216757547294206,0.00000000216197427947874
2023,"Shandong","p_prevent","a7",11.1399848283117,11.8930078788162,11.5039718167072,1125693.28917342,1125693.28917342,1125693.28917342,366527110.684338,366527110.684338,366527110.684338,140.104327027085,140.857350077589,140.493363089194,212.619044855627,226.991330295877,219.566142810002,2674.0474652113,2688.41975065155,2681.47265269718,325344.881263995,325344.881263995,325344.881263995,237501.763322716,237501.763322716,237501.763322716,63245.092848433,63245.092848433,63245.092848433,2602115.61897509,2616101.29010135,2608857.12054344,136335.522232162,137068.288971219,136688.737181662,0.00000000430633260565731,0.00000000432947798441904,0.00000000431829025689183
